node1,node2,rel
4747,18527,2
4747,21009,2
4747,21010,2
4749,21013,2
4750,21014,2
4750,21015,2
4753,20138,2
4756,19613,2
4756,21019,2
4757,21020,2
4758,21021,2
4759,19509,2
4759,21022,2
4759,21023,2
4759,21024,2
4760,19997,2
4760,21025,2
4762,20714,2
4763,20532,2
4764,19612,2
4764,20968,2
4765,18776,2
4765,21026,2
4766,19474,2
4769,20179,2
4770,21027,2
4771,19762,2
4771,21028,2
4774,18513,2
4774,21029,2
4774,21030,2
4775,21031,2
4780,20412,2
4780,20854,2
4780,21035,2
4780,21036,2
4783,21040,2
4783,19838,2
4784,19591,2
4787,19856,2
4788,21042,2
4788,21043,2
4789,21045,2
4790,18914,2
4790,21046,2
4791,19599,2
4792,21047,2
4794,21048,2
4794,21049,2
4795,19471,2
4796,19677,2
4796,21053,2
4796,21054,2
4796,20397,2
4798,21056,2
4799,21059,2
4802,19107,2
4802,20784,2
4803,21067,2
4803,21068,2
4806,20191,2
4806,20765,2
4807,21073,2
4808,18768,2
4808,19168,2
4809,19075,2
4812,18472,2
4812,21078,2
4814,21079,2
4814,21080,2
4815,19725,2
4815,19940,2
4817,19043,2
4819,21085,2
4822,21089,2
4824,18770,2
4825,19603,2
4826,21092,2
4826,21093,2
4827,21094,2
4828,21095,2
4828,21096,2
4829,18939,2
4830,21097,2
4832,19003,2
4832,20869,2
4832,20870,2
4833,20414,2
4833,21100,2
4835,18441,2
4835,20748,2
4835,21102,2
4836,20374,2
4837,19298,2
4839,19698,2
4840,21104,2
4842,18786,2
4842,21105,2
4842,21106,2
4843,19996,2
4843,20502,2
4844,21107,2
4844,21108,2
4846,21111,2
4846,21112,2
4848,19187,2
4850,21060,2
4852,21116,2
4852,21117,2
4853,21118,2
4853,21119,2
4854,21121,2
4854,21122,2
4854,21123,2
4854,21124,2
4855,20841,2
4856,21125,2
4857,20141,2
4857,21126,2
4857,21127,2
4858,20301,2
4859,20483,2
4862,21039,2
4862,21134,2
4864,21136,2
4864,21137,2
4865,21138,2
4866,20202,2
4866,20441,2
4866,21139,2
4867,18873,2
4867,20006,2
4868,21140,2
4868,21141,2
4869,21142,2
4869,21143,2
4870,21144,2
4870,21145,2
4871,18402,2
4871,20042,2
4871,20345,2
4874,19938,2
4874,20323,2
4876,21149,2
4878,19296,2
4880,21152,2
4882,20474,2
4883,21161,2
4883,21162,2
4885,20811,2
4885,21163,2
4885,18429,2
4885,21164,2
4887,19592,2
4890,19087,2
4890,19431,2
4891,21165,2
4892,20324,2
4892,21166,2
4894,19355,2
4894,20258,2
4894,21168,2
4895,21169,2
4895,21170,2
4896,21171,2
4897,19989,2
4899,20901,2
4899,21173,2
4902,19258,2
4902,21176,2
4903,18947,2
4904,21174,2
4904,21177,2
4904,21178,2
4905,19724,2
4905,21179,2
4906,21180,2
4907,20116,2
4907,21181,2
4908,21182,2
4910,21185,2
4912,21186,2
4912,21187,2
4912,21188,2
4914,19892,2
4914,21189,2
4914,21190,2
4915,21191,2
4916,19079,2
4916,21192,2
4917,21193,2
4918,20871,2
4918,21194,2
4920,21197,2
4920,21198,2
4920,21199,2
4921,19014,2
4922,20164,2
4923,19260,2
4923,20037,2
4923,21202,2
4923,21203,2
4924,20209,2
4924,21204,2
4924,21205,2
4924,21206,2
4924,21207,2
4924,21208,2
4924,21209,2
4924,21210,2
4925,21211,2
4927,18828,2
4927,20629,2
4931,20810,2
4931,21213,2
4932,20981,2
4933,20836,2
4933,21215,2
4933,21216,2
4933,21217,2
4936,21218,2
4938,21219,2
4941,21222,2
4943,21223,2
4943,21224,2
4944,19053,2
4944,21227,2
4945,19981,2
4945,21229,2
4946,21230,2
4947,21232,2
4948,21233,2
4948,21234,2
4948,21235,2
4949,21183,2
4949,21236,2
4951,19905,2
4952,20739,2
4954,21237,2
4954,19267,2
4955,19172,2
4956,21239,2
4956,21240,2
4958,21241,2
4959,19477,2
4959,21242,2
4962,19634,2
4964,19846,2
4965,21243,2
4966,18906,2
4968,21244,2
4970,20293,2
4970,20433,2
4970,21245,2
4970,21246,2
4970,21247,2
4974,20239,2
4975,18798,2
4975,21249,2
4975,21250,2
4976,21251,2
4977,18961,2
4978,21252,2
4979,21253,2
4979,21254,2
4980,21255,2
4981,19180,2
4982,19883,2
4982,20707,2
4983,21257,2
4983,21258,2
4983,21259,2
4985,20314,2
4985,21260,2
4986,19061,2
4986,21268,2
4989,21269,2
4990,20716,2
4990,21270,2
4992,21033,2
4993,19155,2
4994,20867,2
4994,21271,2
4995,21273,2
4995,21274,2
4996,21277,2
4997,21279,2
4999,20567,2
5003,21283,2
5003,21284,2
5009,21285,2
5012,18654,2
5013,21286,2
5013,21287,2
5015,21288,2
5016,20309,2
5017,20997,2
5018,18967,2
5019,19536,2
5021,20083,2
5021,20914,2
5022,21291,2
5022,21292,2
5022,21293,2
5023,21294,2
5024,19227,2
5026,21296,2
5027,20025,2
5028,21297,2
5028,21298,2
5029,21299,2
5030,21300,2
5032,21301,2
5033,19300,2
5033,21304,2
5033,21305,2
5035,21306,2
5037,19491,2
5038,20119,2
5039,19991,2
5039,20057,2
5041,19978,2
5042,21308,2
5042,21309,2
5042,21310,2
5044,20295,2
5045,18638,2
5045,21311,2
5045,21312,2
5046,19720,2
5046,21313,2
5047,21314,2
5047,21315,2
5048,21316,2
5048,21317,2
5048,21318,2
5048,21319,2
5049,19138,2
5049,21325,2
5053,21326,2
5053,21327,2
5053,21328,2
5056,20506,2
5058,21330,2
5062,18996,2
5062,20720,2
5063,21332,2
5064,21333,2
5064,21334,2
5064,21335,2
5064,21336,2
5065,21337,2
5066,21338,2
5067,21339,2
5069,19334,2
5069,21341,2
5070,21343,2
5074,20204,2
5075,21342,2
5076,21131,2
5077,20692,2
5079,21350,2
5081,21351,2
5081,21352,2
5082,19287,2
5082,21355,2
5082,21356,2
5082,21357,2
5082,21358,2
5083,19713,2
5085,20023,2
5085,20193,2
5085,21362,2
5086,18923,2
5086,21363,2
5089,19219,2
5089,19220,2
5089,21364,2
5089,21365,2
5089,21366,2
5089,21367,2
5091,21368,2
5092,19045,2
5092,21220,2
5092,21369,2
5093,21370,2
5094,21371,2
5095,21372,2
5096,19771,2
5098,21373,2
5098,21374,2
5098,21375,2
5099,21376,2
5102,18787,2
5102,19593,2
5102,21071,2
5102,21379,2
5102,21380,2
5103,21238,2
5104,21381,2
5105,21382,2
5105,21383,2
5106,21384,2
5110,21011,2
5111,19144,2
5111,21389,2
5111,21390,2
5112,18823,2
5113,21391,2
5114,20373,2
5114,21392,2
5116,21394,2
5116,21395,2
5118,19987,2
5118,19188,2
5119,21396,2
5120,21398,2
5121,21399,2
5122,21344,2
5122,21400,2
5122,21401,2
5122,19353,2
5123,21402,2
5127,21322,2
5129,18697,2
5129,21407,2
5130,21051,2
5132,21408,2
5133,18730,2
5134,19988,2
5135,19280,2
5135,21410,2
5135,21411,2
5136,21412,2
5138,19526,2
5138,21413,2
5138,21414,2
5139,21415,2
5141,21416,2
5143,21419,2
5144,21420,2
5144,18880,2
5145,18985,2
5145,20492,2
5146,18717,2
5146,21421,2
5146,19016,2
5147,19049,2
5149,21422,2
5150,21423,2
5154,21231,2
5154,21424,2
5157,19986,2
5158,21426,2
5158,21427,2
5159,21428,2
5161,19815,2
5163,21147,2
5164,20211,2
5165,19542,2
5165,21431,2
5166,18859,2
5166,19250,2
5167,19176,2
5167,20106,2
5167,21432,2
5167,21433,2
5168,21434,2
5168,21435,2
5168,21436,2
5169,21261,2
5171,21437,2
5172,20393,2
5174,21439,2
5177,21440,2
5179,20269,2
5185,18500,2
5185,19209,2
5185,19414,2
5186,21441,2
5187,21443,2
5190,18881,2
5190,21445,2
5191,21446,2
5192,19330,2
5192,20806,2
5194,19631,2
5195,19975,2
5198,21264,2
5198,21453,2
5198,21454,2
5199,21455,2
5199,21456,2
5200,21457,2
5200,21458,2
5201,20539,2
5201,20962,2
5203,19416,2
5203,20536,2
5203,21459,2
5204,19560,2
5205,19174,2
5205,20881,2
5208,21460,2
5208,21461,2
5209,21462,2
5210,20180,2
5210,21463,2
5210,21464,2
5211,20005,2
5213,21465,2
5214,21466,2
5214,21467,2
5216,20880,2
5217,21468,2
5218,20691,2
5218,21469,2
5219,20407,2
5219,21470,2
5223,21471,2
5224,19352,2
5225,21473,2
5226,18695,2
5226,20026,2
5227,19339,2
5228,19433,2
5228,21474,2
5228,21475,2
5231,21476,2
5231,21477,2
5233,19692,2
5234,21479,2
5235,20087,2
5236,21146,2
5239,21480,2
5240,21481,2
5244,19848,2
5244,21482,2
5244,21483,2
5245,21484,2
5245,21485,2
5249,21008,2
5251,21486,2
5253,21488,2
5253,21489,2
5253,21490,2
5257,18560,2
5258,21493,2
5259,21494,2
5260,21495,2
5261,20921,2
5261,21496,2
5264,20573,2
5265,21499,2
5267,20065,2
5267,20344,2
5267,20425,2
5269,18627,2
5269,20048,2
5269,20059,2
5271,19051,2
5271,21500,2
5271,21501,2
5272,21502,2
5274,18631,2
5274,19549,2
5274,21503,2
5276,21504,2
5276,21505,2
5277,21506,2
5277,21507,2
5279,20405,2
5280,20818,2
5280,21072,2
5280,21509,2
5281,21510,2
5282,21511,2
5282,21512,2
5282,21513,2
5283,21514,2
5283,21515,2
5284,20318,2
5285,21516,2
5287,19167,2
5288,20206,2
5288,21518,2
5289,21519,2
5289,21520,2
5290,21521,2
5290,21522,2
5291,20882,2
5291,21157,2
5291,21523,2
5292,20427,2
5293,19336,2
5293,21524,2
5294,21525,2
5294,21526,2
5294,21527,2
5294,21528,2
5295,19946,2
5295,21530,2
5296,21533,2
5297,21082,2
5297,21534,2
5298,20481,2
5299,19459,2
5299,21536,2
5300,20288,2
5301,18930,2
5302,21539,2
5303,21540,2
5304,21541,2
5306,19440,2
5308,21542,2
5310,21543,2
5310,21544,2
5311,22225,2
5313,18404,2
5314,21545,2
5314,21546,2
5316,20388,2
5317,21549,2
5317,21550,2
5317,21551,2
5318,20658,2
5319,21552,2
5324,20950,2
5325,19183,2
5325,21555,2
5325,21556,2
5327,21558,2
5327,21559,2
5327,21560,2
5328,21561,2
5328,21562,2
5329,18526,2
5330,18708,2
5330,21564,2
5331,19412,2
5331,21565,2
5332,19980,2
5334,19271,2
5334,21567,2
5334,21568,2
5334,21569,2
5334,21570,2
5334,21571,2
5334,21063,2
5337,21572,2
5339,21574,2
5341,21575,2
5342,20310,2
5343,21576,2
5343,21577,2
5345,21579,2
5346,21580,2
5347,21129,2
5347,21581,2
5349,18848,2
5350,20149,2
5350,21582,2
5351,18586,2
5351,21378,2
5353,19262,2
5353,21583,2
5353,21584,2
5353,21585,2
5355,21587,2
5356,20468,2
5356,21588,2
5356,21589,2
5356,21590,2
5356,21591,2
5358,21594,2
5359,18439,2
5359,19134,2
5359,20563,2
5359,21595,2
5359,21596,2
5361,20176,2
5362,20107,2
5362,21602,2
5364,20787,2
5364,21604,2
5365,19194,2
5365,21605,2
5366,21050,2
5367,21606,2
5370,20266,2
5371,21609,2
5374,19347,2
5374,19977,2
5374,21290,2
5376,20402,2
5376,20855,2
5376,21256,2
5379,19120,2
5379,21610,2
5380,19768,2
5380,20418,2
5382,18652,2
5382,21611,2
5382,21612,2
5382,21613,2
5383,18954,2
5383,21614,2
5384,18789,2
5384,21617,2
5385,19164,2
5386,21620,2
5389,21621,2
5393,21624,2
5393,21625,2
5393,21626,2
5395,19076,2
5397,19747,2
5399,20559,2
5399,21631,2
5402,19497,2
5402,19900,2
5404,21632,2
5406,21633,2
5406,21634,2
5407,21635,2
5408,21636,2
5410,19037,2
5411,20400,2
5412,21637,2
5412,21638,2
5412,21639,2
5414,21640,2
5415,21641,2
5415,21642,2
5416,21643,2
5418,18498,2
5418,21644,2
5419,20308,2
5419,21646,2
5420,21647,2
5421,18977,2
5421,19033,2
5421,19302,2
5422,19055,2
5422,21650,2
5424,21651,2
5426,21652,2
5429,21654,2
5431,19976,2
5431,21655,2
5431,21656,2
5432,21657,2
5433,21658,2
5435,21662,2
5438,21663,2
5439,21665,2
5441,19065,2
5443,21667,2
5444,20851,2
5444,21668,2
5445,21221,2
5448,21671,2
5449,21672,2
5450,19101,2
5450,21673,2
5450,21674,2
5452,20406,2
5452,21675,2
5453,21677,2
5455,18742,2
5456,18569,2
5456,21679,2
5458,21680,2
5460,18474,2
5460,20952,2
5461,19246,2
5461,20478,2
5461,19169,2
5461,21681,2
5462,21682,2
5465,21683,2
5466,21684,2
5472,21685,2
5474,21686,2
5476,19163,2
5476,21687,2
5476,21688,2
5478,21154,2
5478,21689,2
5479,18936,2
5479,20096,2
5481,20315,2
5481,21691,2
5483,21535,2
5483,21692,2
5485,21693,2
5486,20835,2
5486,21694,2
5486,21695,2
5488,21698,2
5488,21699,2
5489,21700,2
5490,21701,2
5490,21702,2
5491,21703,2
5495,20069,2
5496,21708,2
5499,21710,2
5500,21712,2
5500,21713,2
5501,19153,2
5501,19665,2
5503,21714,2
5503,21715,2
5503,21716,2
5505,20964,2
5505,21717,2
5506,21397,2
5506,21718,2
5507,21719,2
5510,21720,2
5511,20933,2
5512,21721,2
5512,21722,2
5512,21723,2
5513,19627,2
5516,19779,2
5518,21726,2
5519,18984,2
5520,21055,2
5520,21727,2
5520,21728,2
5522,21729,2
5524,21730,2
5525,19476,2
5527,21733,2
5528,21735,2
5531,21736,2
5532,21737,2
5532,21738,2
5533,21740,2
5533,21741,2
5533,21742,2
5535,21744,2
5539,19480,2
5539,21745,2
5541,21069,2
5541,21746,2
5542,21749,2
5542,21750,2
5543,19284,2
5543,20507,2
5543,21751,2
5544,21755,2
5545,18407,2
5545,21756,2
5545,21757,2
5546,20265,2
5546,21091,2
5546,21758,2
5547,21548,2
5547,21759,2
5550,19754,2
5551,21763,2
5553,21228,2
5554,21765,2
5554,21766,2
5555,21417,2
5555,21768,2
5555,21769,2
5557,21770,2
5558,21377,2
5558,21772,2
5559,21275,2
5560,21776,2
5561,21777,2
5561,21778,2
5562,19748,2
5562,19749,2
5562,21779,2
5565,20807,2
5565,21780,2
5567,21782,2
5567,21783,2
5567,21784,2
5569,21785,2
5570,19404,2
5571,21786,2
5576,18646,2
5576,19021,2
5576,21790,2
5577,21791,2
5579,21792,2
5579,21793,2
5579,21794,2
5579,21795,2
5579,21796,2
5580,21797,2
5584,21801,2
5584,21802,2
5584,21803,2
5588,20940,2
5592,18845,2
5592,20364,2
5593,20462,2
5593,21804,2
5598,20501,2
5598,21805,2
5599,18909,2
5599,21807,2
5600,21808,2
5601,21809,2
5601,21810,2
5602,21811,2
5603,21346,2
5603,21812,2
5605,20278,2
5607,21814,2
5608,21132,2
5612,20805,2
5612,21816,2
5612,21817,2
5614,21743,2
5614,21818,2
5617,19086,2
5617,21819,2
5618,21645,2
5619,21820,2
5620,19102,2
5620,21660,2
5621,19078,2
5621,20112,2
5621,19030,2
5621,21821,2
5622,21822,2
5623,20200,2
5623,20287,2
5623,21823,2
5625,21824,2
5626,21825,2
5627,19238,2
5629,21826,2
5630,21827,2
5631,20588,2
5632,19022,2
5633,21898,2
5634,21196,2
5635,20718,2
5636,21831,2
5638,19633,2
5642,20382,2
5643,19211,2
5643,21899,2
5644,20242,2
5644,21900,2
5645,21901,2
5646,18901,2
5646,21622,2
5647,20157,2
5648,20920,2
5649,18747,2
5649,18748,2
5649,18750,2
5650,18752,2
5650,18753,2
5654,18772,2
5654,18773,2
5654,18774,2
5654,18775,2
5655,18780,2
5655,18781,2
5655,18783,2
5655,18784,2
5656,18790,2
5658,18812,2
5658,18813,2
5661,18824,2
5661,18826,2
5665,18765,2
5665,18807,2
5665,18835,2
5666,18839,2
5667,18843,2
5668,18844,2
5670,18877,2
5670,18878,2
5671,18879,2
5672,18836,2
5672,18886,2
5672,18887,2
5672,18888,2
5672,18889,2
5673,18892,2
5673,18893,2
5676,18915,2
5678,18918,2
5679,18921,2
5680,18816,2
5680,18817,2
5680,18926,2
5680,18927,2
5681,18842,2
5681,18931,2
5682,18933,2
5683,18934,2
5683,18935,2
5685,18792,2
5685,18941,2
5685,18942,2
5685,18943,2
5686,18946,2
5687,18948,2
5687,18949,2
5691,18962,2
5691,18963,2
5691,18964,2
5694,18976,2
5697,18989,2
5698,18991,2
5701,18810,2
5701,18995,2
5703,19012,2
5703,19013,2
5705,19018,2
5706,19019,2
5709,19032,2
5710,19034,2
5710,19035,2
5711,18902,2
5715,19042,2
5717,19046,2
5718,19050,2
5719,19052,2
5721,19060,2
5722,19066,2
5723,19068,2
5724,19077,2
5725,19080,2
5726,18850,2
5726,19083,2
5727,19084,2
5727,19085,2
5727,18866,2
5728,19088,2
5728,19089,2
5729,19090,2
5729,19091,2
5731,19109,2
5731,19111,2
5731,19112,2
5733,19115,2
5734,19121,2
5735,19122,2
5736,19059,2
5736,19124,2
5737,19128,2
5737,19129,2
5741,19150,2
5742,18841,2
5743,19154,2
5744,19156,2
5744,19157,2
5748,19159,2
5750,19166,2
5750,19170,2
5750,19171,2
5750,19173,2
5751,18864,2
5751,19185,2
5753,19190,2
5753,19191,2
5754,19192,2
5754,19193,2
5754,19195,2
5754,19196,2
5756,19142,2
5756,19201,2
5756,19202,2
5757,19203,2
5757,19204,2
5760,18760,2
5760,18868,2
5760,19206,2
5760,19207,2
5761,19215,2
5762,19216,2
5764,19222,2
5765,19229,2
5766,18516,2
5768,19236,2
5768,19237,2
5768,19239,2
5769,19240,2
5770,19241,2
5771,18763,2
5771,19242,2
5771,19243,2
5771,19244,2
5772,19247,2
5773,19248,2
5774,19098,2
5774,19249,2
5777,19253,2
5779,19259,2
5780,19261,2
5781,19264,2
5781,19265,2
5782,19268,2
5783,19273,2
5783,19274,2
5783,19275,2
5785,19289,2
5786,19293,2
5788,19299,2
5789,19301,2
5791,20053,2
5793,18518,2
5793,20054,2
5793,20055,2
5793,20056,2
5795,20058,2
5795,20060,2
5796,20061,2
5796,20062,2
5801,20067,2
5801,20068,2
5802,20073,2
5802,20077,2
5802,18856,2
5802,20078,2
5802,20079,2
5804,20080,2
5805,18870,2
5805,20081,2
5805,20082,2
5808,20085,2
5809,20088,2
5813,19562,2
5813,20091,2
5813,20092,2
5816,20097,2
5817,20098,2
5818,20100,2
5819,19073,2
5819,20101,2
5820,20102,2
5821,20104,2
5821,20105,2
5823,18908,2
5823,20109,2
5823,20110,2
5825,20113,2
5825,20114,2
5825,20115,2
5828,20120,2
5830,20121,2
5830,20122,2
5832,20124,2
5834,20128,2
5836,20130,2
5839,20134,2
5839,20135,2
5843,20142,2
5843,20143,2
5844,20144,2
5845,20145,2
5846,20147,2
5846,20148,2
5847,19126,2
5849,19147,2
5849,19561,2
5849,20150,2
5849,20151,2
5849,20152,2
5850,20153,2
5850,20154,2
5851,20155,2
5851,20156,2
5853,20158,2
5854,20160,2
5855,19278,2
5855,20161,2
5855,20162,2
5856,20163,2
5858,20168,2
5858,20169,2
5862,20174,2
5863,19025,2
5864,20175,2
5866,20177,2
5866,20178,2
5867,20181,2
5867,20182,2
5869,20183,2
5869,20184,2
5871,20188,2
5872,20190,2
5874,20192,2
5877,20196,2
5877,20197,2
5878,20198,2
5882,18898,2
5885,20210,2
5886,20212,2
5887,20076,2
5890,20217,2
5891,20219,2
5893,19000,2
5893,20221,2
5893,20222,2
5894,19327,2
5896,20223,2
5897,20225,2
5898,20226,2
5899,20227,2
5900,20228,2
5901,20229,2
5901,20230,2
5902,20231,2
5902,20232,2
5904,20233,2
5904,20234,2
5905,18618,2
5905,19094,2
5906,20235,2
5909,20139,2
5910,20241,2
5910,20243,2
5910,20244,2
5911,20245,2
5913,19646,2
5913,20249,2
5914,20250,2
5915,20251,2
5920,20252,2
5920,20253,2
5925,20256,2
5925,20257,2
5925,20630,2
5929,19095,2
5929,20263,2
5934,20268,2
5934,19039,2
5936,20271,2
5938,20273,2
5938,20274,2
5939,20275,2
5940,20277,2
5941,18912,2
5943,20279,2
5943,20280,2
5946,20284,2
5949,20286,2
5954,18867,2
5959,20292,2
5961,20294,2
5961,20296,2
5962,20297,2
5963,20298,2
5965,20302,2
5966,20304,2
5968,19405,2
5968,20189,2
5968,20306,2
5968,20307,2
5969,18979,2
5971,20186,2
5974,19908,2
5974,20311,2
5975,18684,2
5975,20313,2
5975,20316,2
5976,20319,2
5977,20320,2
5979,20322,2
5982,20325,2
5984,20329,2
5985,20330,2
5987,20331,2
5990,20333,2
5991,20336,2
5992,20337,2
5993,18398,2
5994,19338,2
5995,20338,2
5995,20339,2
5996,18802,2
5996,20340,2
5997,20343,2
5998,20123,2
6000,20346,2
6002,20349,2
6005,20350,2
6008,20351,2
6009,20356,2
6009,20357,2
6010,20358,2
6012,20360,2
6012,20361,2
6015,20365,2
6015,20366,2
6018,19780,2
6019,20368,2
6019,20369,2
6020,18709,2
6020,20370,2
6021,19143,2
6022,19063,2
6028,20376,2
6028,20377,2
6028,20378,2
6028,20380,2
6038,20389,2
6040,20390,2
6041,20391,2
6041,19116,2
6042,19506,2
6043,19699,2
6044,19221,2
6045,20394,2
6047,20399,2
6050,18761,2
6050,19036,2
6050,20403,2
6061,19393,2
6063,20408,2
6064,20409,2
6064,20410,2
6068,20417,2
6069,20136,2
6075,20420,2
6075,20421,2
6076,20422,2
6076,20423,2
6078,20166,2
6078,20424,2
6079,20426,2
6081,20429,2
6085,20074,2
6086,20437,2
6088,20438,2
6089,19874,2
6089,20439,2
6094,20444,2
6094,20445,2
6094,20446,2
6097,19859,2
6097,20194,2
6097,20447,2
6098,20448,2
6098,20449,2
6098,20450,2
6100,20451,2
6103,20453,2
6106,20454,2
6108,20455,2
6111,20458,2
6112,20460,2
6112,20461,2
6114,20463,2
6115,20387,2
6116,20464,2
6117,20465,2
6117,20466,2
6119,20469,2
6121,20471,2
6121,20472,2
6123,20473,2
6125,19252,2
6127,20480,2
6132,20484,2
6132,20485,2
6133,20486,2
6133,20487,2
6133,20488,2
6134,19001,2
6136,20326,2
6138,20496,2
6140,20497,2
6144,20498,2
6145,19415,2
6145,20499,2
6146,19286,2
6149,21830,2
6152,19889,2
6153,21832,2
6154,21833,2
6155,21834,2
6159,20986,2
6160,21835,2
6161,18871,2
6162,21836,2
6163,21115,2
6163,21837,2
6163,21838,2
6166,21839,2
6169,21840,2
6171,21841,2
6174,21842,2
6176,19890,2
6180,21844,2
6181,21845,2
6181,21846,2
6182,21847,2
6183,19664,2
6184,21848,2
6187,19429,2
6188,21282,2
6190,21850,2
6192,21852,2
6193,21853,2
6193,21854,2
6197,21856,2
6201,19133,2
6202,19097,2
6202,21857,2
6206,20335,2
6207,20264,2
6207,21083,2
6207,21858,2
6211,20443,2
6211,21862,2
6211,21863,2
6212,21864,2
6215,19056,2
6216,18903,2
6218,21869,2
6220,20816,2
6222,21870,2
6222,21871,2
6228,19645,2
6228,21875,2
6229,18913,2
6229,20898,2
6231,21876,2
6232,21877,2
6232,21878,2
6233,21879,2
6233,21880,2
6236,19659,2
6236,21883,2
6236,21884,2
6237,21885,2
6238,20922,2
6238,21886,2
6238,21887,2
6244,18741,2
6244,21890,2
6248,21892,2
6249,20973,2
6249,21893,2
6250,20075,2
6250,21894,2
6260,22445,2
6261,22447,2
6262,22448,2
6264,20888,2
6265,19550,2
6266,22329,2
6267,20415,2
6268,22451,2
6269,22452,2
6269,22453,2
6271,20839,2
6278,18924,2
6278,20238,2
6280,22456,2
6280,22457,2
6281,22459,2
6285,22460,2
6286,22462,2
6286,22463,2
6287,22465,2
6287,22466,2
6288,22467,2
6296,19213,2
6296,22468,2
6301,22469,2
6305,18460,2
6306,22470,2
6307,22471,2
6307,22472,2
6309,18712,2
6317,22474,2
6317,22475,2
6320,22041,2
6320,22476,2
6322,22477,2
6323,20827,2
6327,22479,2
6329,22481,2
6329,22482,2
6333,22483,2
6337,20401,2
6341,22484,2
6344,19915,2
6349,22487,2
6349,22488,2
6351,22490,2
6357,22707,2
6357,22708,2
6359,22709,2
6364,22325,2
6365,22272,2
6365,22711,2
6365,18744,2
6366,19002,2
6368,18966,2
6370,19686,2
6370,21910,2
6372,21919,2
6372,21920,2
6373,21491,2
6373,21921,2
6373,21922,2
6373,19667,2
6374,20260,2
6374,21913,2
6374,21923,2
6375,20833,2
6376,21932,2
6376,21933,2
6376,21934,2
6377,19893,2
6378,21935,2
6378,21936,2
6379,21478,2
6379,21938,2
6382,21941,2
6383,20636,2
6384,21947,2
6390,21950,2
6391,21951,2
6392,20272,2
6394,19137,2
6395,21629,2
6396,21961,2
6398,19537,2
6398,21962,2
6399,20008,2
6399,21630,2
6399,21958,2
6399,21963,2
6401,21927,2
6402,21966,2
6402,21967,2
6403,21970,2
6403,21971,2
6407,21907,2
6407,21976,2
6408,21983,2
6409,21659,2
6411,20491,2
6413,21998,2
6415,20783,2
6416,19660,2
6418,22001,2
6420,22003,2
6422,21214,2
6423,21986,2
6424,22004,2
6425,22005,2
6426,22007,2
6427,22008,2
6428,21086,2
6429,22010,2
6430,21974,2
6431,22014,2
6435,22025,2
6439,22026,2
6439,22027,2
6441,22032,2
6442,22034,2
6444,22035,2
6446,20634,2
6447,18969,2
6451,22039,2
6454,19904,2
6455,21882,2
6456,21851,2
6458,21977,2
6458,22047,2
6459,22053,2
6459,22054,2
6459,22055,2
6460,22058,2
6460,22059,2
6462,22060,2
6466,19994,2
6470,22065,2
6472,22070,2
6472,22071,2
6477,21405,2
6480,22076,2
6480,22077,2
6481,21946,2
6483,20910,2
6489,21704,2
6489,22086,2
6491,21993,2
6493,22090,2
6493,22091,2
6494,21980,2
6494,22009,2
6495,21563,2
6496,18517,2
6496,21906,2
6497,22092,2
6498,22015,2
6498,22093,2
6501,22098,2
6502,21984,2
6504,22018,2
6504,22099,2
6506,21964,2
6509,20642,2
6509,21991,2
6510,22000,2
6510,22106,2
6511,22107,2
6514,19403,2
6514,22013,2
6517,22116,2
6519,22038,2
6520,20381,2
6523,22122,2
6527,22127,2
6527,22128,2
6527,22129,2
6527,22130,2
6528,21911,2
6528,22136,2
6529,22140,2
6529,22141,2
6530,22061,2
6530,22144,2
6531,22021,2
6531,22146,2
6532,20220,2
6534,21566,2
6534,21360,2
6535,20879,2
6536,20518,2
6536,22100,2
6537,22156,2
6538,22157,2
6538,22158,2
6540,22159,2
6541,22163,2
6541,22164,2
6542,21472,2
6542,22166,2
6542,22167,2
6543,22126,2
6544,20558,2
6544,22168,2
6546,22171,2
6548,22173,2
6551,22178,2
6551,22179,2
6553,20475,2
6553,22180,2
6554,22183,2
6556,21874,2
6557,22184,2
6558,20043,2
6559,21597,2
6560,21781,2
6561,22017,2
6563,21937,2
6565,22036,2
6566,22188,2
6572,22192,2
6573,22193,2
6574,22194,2
6574,22195,2
6582,20913,2
6582,22199,2
6584,22152,2
6584,22201,2
6585,20727,2
6585,22023,2
6587,22204,2
6589,22206,2
6589,22207,2
6593,22165,2
6600,20795,2
6600,21767,2
6602,22226,2
6605,22227,2
6608,22228,2
6609,22229,2
6610,22230,2
6615,22235,2
6615,22236,2
6616,22238,2
6616,22239,2
6617,21888,2
6619,18622,2
6619,22240,2
6621,22241,2
6623,19916,2
6625,20214,2
6630,22244,2
6635,22245,2
6637,22247,2
6638,22248,2
6640,22102,2
6641,22252,2
6642,22253,2
6642,22254,2
6646,22255,2
6647,22256,2
6649,20564,2
6653,22258,2
6653,22259,2
6658,22261,2
6665,22262,2
6667,22142,2
6667,22263,2
6668,20435,2
6668,22264,2
6669,22265,2
6673,22266,2
6674,22267,2
6675,22268,2
6680,19184,2
6680,22273,2
6681,22270,2
6683,22276,2
6685,21497,2
6688,22278,2
6689,20495,2
6691,22279,2
6692,22280,2
6692,22281,2
6694,20988,2
6701,22284,2
6702,22285,2
6709,20479,2
6712,22288,2
6714,19290,2
6715,22291,2
6717,22251,2
6719,22292,2
6719,22293,2
6720,22294,2
6723,21517,2
